ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;tipo_equipe_id;medico;medico_20;enfermeiro;tec_aux;acs;cirurgiao;aux_bucal;tec_bucal;tipo esf 1;tipo esf 2;tipo_esb;compet;COMPET;DIST_SANIT;CNES
302333;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2273225
302341;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273543
302368;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vac<e2>ncia Enfermeiro(a) 40h, M<e9>dico(a) 40h e ACS;;;2021_01 ;2021_01;53;2273543
302376;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;7896204
302384;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;1;0;0;0;0;0;0;ESF Vac<e2>ncia ACS, Tec/Aux 40h e Enfermeiro(a);;;2021_01 ;2021_01;53;2273551
302392;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2273551
302406;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;5;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;53;7896204
302414;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;1;0;0;0;0;0;0;ESF Vac<e2>ncia ACS, Tec/Aux 40h e Enfermeiro(a);;;2021_01 ;2021_01;53;2273578
302422;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;53;2273578
302430;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2273578
302449;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;;ESF Incompleta (40h m<e9>dico(a) mais de 60 dias);2021_01 ;2021_01;53;2273578
302457;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273586
302473;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273586
302481;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2295237
302503;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273586
302511;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 40h;;;2021_01 ;2021_01;53;2273586
302538;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273586
302546;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273616
302554;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273616
302562;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;0;4;0;0;0;ESF Vac<e2>ncia Tec/Aux 40h;;;2021_01 ;2021_01;53;2273616
302589;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vac<e2>ncia Enfermeiro(a) 40h, M<e9>dico(a) 40h e ACS;;;2021_01 ;2021_01;31;2273640
302597;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2273640
302600;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2273640
302619;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2273640
302627;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2273640
302635;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277298
302643;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277298
302651;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277298
302678;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277298
302686;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277298
302694;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277298
302708;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;2;1;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277301
302759;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2277328
302805;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2280205
302813;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2280205
302821;0;1;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;0;1;4;0;0;0;EACS;;ESF Incompleta Enfermeiro mais de 60 dias;2021_01 ;2021_01;21;2280205
302848;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2280272
302856;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;1;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2280272
302864;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;3;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2280280
302872;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;1;3;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2280280
302880;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;1;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2280310
302899;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2280310
302902;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2280310
302910;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;2;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2280310
302929;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vac<e2>ncia Enfermeiro(a) 40h, M<e9>dico(a) 40h e ACS;;;2021_01 ;2021_01;53;2280310
302937;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2280310
302945;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;2;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2280310
302953;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2280310
302961;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280736
302988;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;5;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;32;2280736
302996;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280736
303003;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280736
303011;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280744
303038;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280744
303046;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280744
303054;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2280744
303062;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;2;0;0;0;0;0;0;ESF Vac<e2>ncia ACS, Tec/Aux 40h e Enfermeiro(a);;;2021_01 ;2021_01;53;2280760
303070;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2280787
303089;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2280787
303097;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;2;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2280795
303100;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;3;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2280795
303119;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;21;2280795
303127;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;3;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2280795
303143;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;3;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2280795
303151;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;9080163
303178;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;9080163
303194;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;3;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2288370
303216;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2291274
303224;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2291274
303232;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2291274
303240;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2291274
303259;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;31;2295032
303275;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2295032
303283;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2295032
303291;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vac<e2>ncia Enfermeiro(a) 40h, M<e9>dico(a) 40h e ACS;;;2021_01 ;2021_01;53;2295237
303305;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2295237
303313;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;53;2295237
303321;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2295237
303348;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;6671020
303356;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2273578
303364;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;6671020
303372;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2273578
303380;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;6660185
303399;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;6660185
303402;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2295253
303410;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2295253
303429;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2295253
303437;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;31;2296535
303445;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296535
303453;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296535
303461;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296535
303496;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296535
303518;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;31;2296535
303526;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;40;2296543
303534;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;40;2296543
303542;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;40;2296543
303569;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296551
303577;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296551
303585;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;2;0;0;0;0;0;0;ESF Vac<e2>ncia ACS, Tec/Aux 40h e Enfermeiro(a);;;2021_01 ;2021_01;31;2296551
303593;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;31;2296551
303607;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;33;2296586
303615;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;EACS Vac<e2>ncia ACS;;ESF Incompleta (40h M<e9>dico(a) mais de 60 dias);2021_01 ;2021_01;33;2296586
303623;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;EACS;;ESF Incompleta (40h m<e9>dico(a) mais de 60 dias);2021_01 ;2021_01;33;2296586
303631;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;3;0;0;0;EACS Vac<e2>ncia ACS;;ESF Incompleta (40h M<e9>dico(a) mais de 60 dias);2021_01 ;2021_01;33;2296586
303666;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;2;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;32;2708167
303682;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 40h;;;2021_01 ;2021_01;32;2708167
303690;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2708183
303704;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2708183
303712;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;53;2708183
303720;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;2;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2708183
303739;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vac<e2>ncia Enfermeiro(a) 40h, M<e9>dico(a) 40h e ACS;;;2021_01 ;2021_01;53;2708183
303747;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;40;2708213
303755;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2708426
303763;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;10;2708426
303771;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2708434
303798;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;1;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2708434
303801;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;1;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2708434
303828;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2708434
303836;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;1;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;21;2708434
303844;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;2;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2778696
303852;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2778696
303860;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;22;2778696
303879;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2806320
303895;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2806320
303917;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;53;2806320
303976;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;51;3416321
303984;0;0;1;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;0;4;0;0;0;EACS Vac<e2>ncia M<e9>dico 20h;;ESF Incompleta (40h t<e9>cnico(a)/auxiliar de enfermagem mais de 60 dias);2021_01 ;2021_01;51;3416321
303992;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;51;3416321
304018;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;5;0;0;0;EACS;;ESF Incompleta (40h m<e9>dico(a) mais de 60 dias);2021_01 ;2021_01;51;3416321
304026;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;5;0;0;0;ESF Vac<e2>ncia M<e9>dico 40h;;;2021_01 ;2021_01;51;3416321
304034;1;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;2;5;0;0;0;EACS;;ESF Incompleta (40h m<e9>dico(a) mais de 60 dias);2021_01 ;2021_01;51;3416321
304042;0;0;0;0;0;0;0;72-ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;0;0;0;0;0;0;0;0;ESF Vac<e2>ncia Enfermeiro(a) 40h, M<e9>dico(a) 40h e ACS;;;2021_01 ;2021_01;51;3416321
304050;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;51;3416356
304069;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;51;3416356
304077;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;51;3416356
304085;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;0;1;1;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 40h;;;2021_01 ;2021_01;51;3416356
304107;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;4;0;0;0;ESF Completa;;;2021_01 ;2021_01;51;3416356
304115;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;1;3;0;0;0;ESF Vac<e2>ncia ACS;;;2021_01 ;2021_01;51;3416356
304131;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;1;0;1;2;6;0;0;0;ESF Completa;;;2021_01 ;2021_01;51;3416372
304158;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;1;1;2;4;0;0;0;ESF Vac<e2>ncia M<e9>dico 20h;;;2021_01 ;2021_01;51;3416372
304166;0;0;0;0;0;0;0;70-ESF - EQUIPE DE SAUDE DA FAMILIA;0;2;1;2;5;0;0;0;ESF Completa;;;2021_01 ;2021_01;51;3416372
